sim,region_name,day,A,alpha,delta,gamma,mew,mew1,N,Vp,Vf,S,E,I,R
1,ARGENTINA,1053,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,998,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334710
1,ARGENTINA,1054,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,999,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334710
1,ARGENTINA,1055,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1000,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334710
1,ARGENTINA,1056,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1001,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334710
1,ARGENTINA,1057,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1002,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1058,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1003,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1059,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1004,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1060,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1005,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1061,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1006,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1062,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1007,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1063,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1008,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1064,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1009,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1065,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1010,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1066,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1011,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1067,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1012,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1068,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1013,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1069,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1014,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1070,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1015,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1071,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1016,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1072,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1017,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1073,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,ARGENTINA,1074,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1018,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1075,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1019,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1076,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1020,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1077,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1021,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1078,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1022,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1079,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1023,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1080,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1024,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1081,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1025,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1082,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1026,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1083,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1027,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1084,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1028,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1085,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1029,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1086,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1030,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1087,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1031,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1088,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1032,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1089,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1033,700000,0.000005,1.25,0.85,0.15,0.160,4356970,0.70,0.60,201660,394096,426510,3334700
1,ARGENTINA,1090,700000,0.000005,1.27,0.84,0.15,0.163,4272370,0.65,0.55,191567,399773,441488,3239540
1,SPAIN,1034,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
1,SPAIN,1035,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,1,700000,0.000011,1.27,1.10,0.15,0.163,44493500,0.65,0.55,27748000,12976300,732458,3036710
1,SPAIN,1036,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,2,700000,0.000011,1.27,1.10,0.15,0.163,43890700,0.65,0.55,2974890,33415800,3541980,3958070
1,SPAIN,1037,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,3,700000,0.000011,1.27,1.10,0.15,0.163,43217800,0.65,0.55,15444,31574000,7093750,4534620
1,SPAIN,1038,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,4,700000,0.000011,1.27,1.10,0.15,0.163,42530000,0.65,0.55,6683,27528800,9617780,5376660
1,SPAIN,1039,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,5,700000,0.000011,1.27,1.10,0.15,0.163,41818100,0.65,0.55,5595,24004400,11373100,6434960
1,SPAIN,1040,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,6,700000,0.000011,1.27,1.10,0.15,0.163,41066600,0.65,0.55,5048,20833600,12549200,7678760
1,SPAIN,1041,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,7,700000,0.000011,1.27,1.10,0.15,0.163,40338300,0.65,0.55,4790,18181500,13195000,8957030
1,SPAIN,1042,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,8,700000,0.000011,1.27,1.10,0.15,0.163,39586500,0.65,0.55,4684,15795600,13472300,10314000
1,SPAIN,1043,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,9,700000,0.000011,1.27,1.10,0.15,0.163,38870400,0.65,0.55,4686,13800200,13449500,11616000
2,ARGENTINA,10,700000,0.000011,1.27,1.10,0.15,0.163,38166700,0.65,0.55,4764,12064900,13212300,12884700
1,SPAIN,1044,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,11,700000,0.000011,1.27,1.10,0.15,0.163,37453000,0.65,0.55,4912,10503800,12799800,14144500
1,SPAIN,1045,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,12,700000,0.000011,1.27,1.10,0.15,0.163,36782400,0.65,0.55,5111,9198100,12287800,15291300
1,SPAIN,1046,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,13,700000,0.000011,1.27,1.10,0.15,0.163,36106400,0.65,0.55,5371,8023540,11677200,16400300
1,SPAIN,1047,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,14,700000,0.000011,1.27,1.10,0.15,0.163,35474100,0.65,0.55,5674,7041140,11040600,17386700
1,SPAIN,1048,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,15,700000,0.000011,1.27,1.10,0.15,0.163,34861300,0.65,0.55,6026,6186770,10379600,18289000
1,SPAIN,1049,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,16,700000,0.000011,1.27,1.10,0.15,0.163,34246400,0.65,0.55,6447,5418140,9686480,19135300
1,SPAIN,1050,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,17,700000,0.000011,1.27,1.10,0.15,0.163,33672900,0.65,0.55,6908,4775240,9024270,19866500
1,SPAIN,1051,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,18,700000,0.000011,1.27,1.10,0.15,0.163,33118100,0.65,0.55,7427,4216070,8377910,20516700
1,SPAIN,1052,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,19,700000,0.000011,1.27,1.10,0.15,0.163,32561900,0.65,0.55,8030,3712980,7731880,21109000
1,SPAIN,1053,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,20,700000,0.000011,1.27,1.10,0.15,0.163,32043300,0.65,0.55,8679,3292120,7137410,21605100
1,SPAIN,1054,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,21,700000,0.000011,1.27,1.10,0.15,0.163,31523200,0.65,0.55,9427,2913420,6553960,22046400
1,SPAIN,1055,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,22,700000,0.000011,1.27,1.10,0.15,0.163,31037800,0.65,0.55,10226,2596580,6025150,22405900
1,SPAIN,1056,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,23,700000,0.000011,1.27,1.10,0.15,0.163,30567600,0.65,0.55,11107,2320920,5530400,22705200
1,SPAIN,1057,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,24,700000,0.000011,1.27,1.10,0.15,0.163,30095200,0.65,0.55,12113,2072810,5053380,22956900
1,SPAIN,1058,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,25,700000,0.000011,1.27,1.10,0.15,0.163,29653500,0.65,0.55,13180,1865140,4627600,23147600
1,SPAIN,1059,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,26,700000,0.000011,1.27,1.10,0.15,0.163,29209000,0.65,0.55,14393,1678160,4220450,23296000
1,SPAIN,1060,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,27,700000,0.000011,1.27,1.10,0.15,0.163,28792800,0.65,0.55,15672,1521600,3859690,23395900
1,SPAIN,1061,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,28,700000,0.000011,1.27,1.10,0.15,0.163,28388200,0.65,0.55,17063,1385270,3528650,23457200
1,SPAIN,1062,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,29,700000,0.000011,1.27,1.10,0.15,0.163,27980000,0.65,0.55,18632,1262410,3214970,23484000
1,SPAIN,1063,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,30,700000,0.000011,1.27,1.10,0.15,0.163,27596900,0.65,0.55,20271,1159440,2939290,23477900
1,SPAIN,1064,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,31,700000,0.000011,1.27,1.10,0.15,0.163,27223400,0.65,0.55,22040,1069660,2688130,23443600
1,SPAIN,1065,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,32,700000,0.000011,1.27,1.10,0.15,0.163,26845900,0.65,0.55,24014,988653,2451710,23381500
1,SPAIN,1066,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,33,700000,0.000011,1.27,1.10,0.15,0.163,26490700,0.65,0.55,26056,920643,2245150,23298800
1,SPAIN,1067,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,34,700000,0.000011,1.27,1.10,0.15,0.163,26131000,0.65,0.55,28318,859187,2051380,23192100
1,SPAIN,1068,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,35,700000,0.000011,1.27,1.10,0.15,0.163,25792200,0.65,0.55,30639,807512,1882610,23071400
1,SPAIN,1069,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,36,700000,0.000011,1.27,1.10,0.15,0.163,25460800,0.65,0.55,33095,762295,1730080,22935300
1,SPAIN,1070,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334700
2,ARGENTINA,37,700000,0.000011,1.27,1.10,0.15,0.163,25124600,0.65,0.55,35781,721321,1587560,22779900
1,SPAIN,1071,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,38,700000,0.000011,1.27,1.10,0.15,0.163,24807300,0.65,0.55,38500,686759,1463880,22618200
1,SPAIN,1072,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,39,700000,0.000011,1.27,1.10,0.15,0.163,24485000,0.65,0.55,41444,655365,1348540,22439700
1,SPAIN,1073,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,40,700000,0.000011,1.27,1.10,0.15,0.163,24180500,0.65,0.55,44395,628816,1248640,22258700
1,SPAIN,1074,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,41,700000,0.000011,1.27,1.10,0.15,0.163,23881900,0.65,0.55,47443,605445,1158780,22070200
1,SPAIN,1075,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,42,700000,0.000011,1.27,1.10,0.15,0.163,23578200,0.65,0.55,50692,584130,1075180,21868200
1,SPAIN,1076,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,43,700000,0.000011,1.27,1.10,0.15,0.163,23290900,0.65,0.55,53897,566031,1002920,21668100
1,SPAIN,1077,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,44,700000,0.000011,1.27,1.10,0.15,0.163,23008800,0.65,0.55,57155,550035,938042,21463600
1,SPAIN,1078,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,45,700000,0.000011,1.27,1.10,0.15,0.163,22721600,0.65,0.55,60572,535388,877783,21247900
1,SPAIN,1079,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,46,700000,0.000011,1.27,1.10,0.15,0.163,22449600,0.65,0.55,63886,522905,825766,21037100
1,SPAIN,1080,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,47,700000,0.000011,1.27,1.10,0.15,0.163,22172500,0.65,0.55,67323,511453,777492,20816200
1,SPAIN,1081,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,48,700000,0.000011,1.27,1.10,0.15,0.163,21909900,0.65,0.55,70618,501676,735850,20601800
1,SPAIN,1082,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,49,700000,0.000011,1.27,1.10,0.15,0.163,21651700,0.65,0.55,73878,492997,698532,20386300
1,SPAIN,1083,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,50,700000,0.000011,1.27,1.10,0.15,0.163,21388500,0.65,0.55,77202,485024,663931,20162400
2,ARGENTINA,51,700000,0.000011,1.27,1.10,0.15,0.163,21138900,0.65,0.55,80338,478214,634109,19946300
1,SPAIN,1084,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,52,700000,0.000011,1.27,1.10,0.15,0.163,20884400,0.65,0.55,83503,471960,606471,19722400
1,SPAIN,1085,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,53,700000,0.000011,1.27,1.10,0.15,0.163,20642900,0.65,0.55,86456,466626,582664,19507200
1,SPAIN,1086,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,54,700000,0.000011,1.27,1.10,0.15,0.163,20405300,0.65,0.55,89301,461902,561358,19292700
1,SPAIN,1087,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,55,700000,0.000011,1.27,1.10,0.15,0.163,20162800,0.65,0.55,92128,457580,541630,19071500
1,SPAIN,1088,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,56,700000,0.000011,1.27,1.10,0.15,0.163,19932700,0.65,0.55,94728,453910,524653,18859400
1,SPAIN,1089,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,57,700000,0.000011,1.27,1.10,0.15,0.163,19706100,0.65,0.55,97197,450677,509474,18648800
1,SPAIN,1090,700000,0.000005,1.25,0.85,0.15,0.160,4356960,0.70,0.60,201660,394096,426510,3334690
2,ARGENTINA,58,700000,0.000011,1.27,1.10,0.15,0.163,19474900,0.65,0.55,99615,447740,495437,18432100
2,ARGENTINA,59,700000,0.000011,1.27,1.10,0.15,0.163,19255400,0.65,0.55,101808,445265,483373,18225000
2,SPAIN,1,700000,0.000010,1.25,1.11,0.15,0.160,45501100,0.70,0.60,29709100,11872500,668623,3250860
2,ARGENTINA,60,700000,0.000011,1.27,1.10,0.15,0.163,19031300,0.65,0.55,103936,443031,472228,18012100
2,SPAIN,2,700000,0.000010,1.25,1.11,0.15,0.160,44886600,0.70,0.60,4282500,32910800,3327190,4366080
2,ARGENTINA,61,700000,0.000011,1.27,1.10,0.15,0.163,18818500,0.65,0.55,105850,441163,462660,17808800
2,SPAIN,3,700000,0.000010,1.25,1.11,0.15,0.160,44227900,0.70,0.60,32683,32439400,6824900,4930910
2,ARGENTINA,62,700000,0.000011,1.27,1.10,0.15,0.163,18608900,0.65,0.55,107629,439546,454131,17607600
2,SPAIN,4,700000,0.000010,1.25,1.11,0.15,0.160,43529700,0.70,0.60,7495,28299800,9454040,5768370
2,ARGENTINA,63,700000,0.000011,1.27,1.10,0.15,0.163,18394900,0.65,0.55,109335,438105,446267,17401200
2,SPAIN,5,700000,0.000010,1.25,1.11,0.15,0.160,42806400,0.70,0.60,6201,24678700,11283500,6837990
2,ARGENTINA,64,700000,0.000011,1.27,1.10,0.15,0.163,18191700,0.65,0.55,110850,436917,439532,17204400
2,SPAIN,6,700000,0.000010,1.25,1.11,0.15,0.160,42069700,0.70,0.60,5580,21528800,12477600,8057710
2,ARGENTINA,65,700000,0.000011,1.27,1.10,0.15,0.163,17984100,0.65,0.55,112292,435872,433334,17002600
2,SPAIN,7,700000,0.000010,1.25,1.11,0.15,0.160,41328700,0.70,0.60,5272,18789000,13171500,9362930
2,ARGENTINA,66,700000,0.000011,1.27,1.10,0.15,0.163,17787000,0.65,0.55,113564,435021,428036,16810400
2,SPAIN,8,700000,0.000010,1.25,1.11,0.15,0.160,40590700,0.70,0.60,5144,16406100,13475900,10703500
2,ARGENTINA,67,700000,0.000011,1.27,1.10,0.15,0.163,17592800,0.65,0.55,114725,434307,423334,16620400
2,SPAIN,9,700000,0.000010,1.25,1.11,0.15,0.160,39860900,0.70,0.60,5135,14333500,13481100,12041100
2,ARGENTINA,68,700000,0.000011,1.27,1.10,0.15,0.163,17394400,0.65,0.55,115818,433693,419021,16425900
2,SPAIN,10,700000,0.000010,1.25,1.11,0.15,0.160,39143400,0.70,0.60,5213,12530900,13260400,13346900
2,ARGENTINA,69,700000,0.000011,1.27,1.10,0.15,0.163,17206000,0.65,0.55,116772,433208,415347,16240700
2,SPAIN,11,700000,0.000010,1.25,1.11,0.15,0.160,38441200,0.70,0.60,5363,10963100,12873000,14599700
2,ARGENTINA,70,700000,0.000011,1.27,1.10,0.15,0.163,17020400,0.65,0.55,117634,432813,412098,16057800
2,SPAIN,12,700000,0.000010,1.25,1.11,0.15,0.160,37756300,0.70,0.60,5576,9599500,12366400,15784800
2,ARGENTINA,71,700000,0.000011,1.27,1.10,0.15,0.163,16830700,0.65,0.55,118438,432486,409130,15870600
2,SPAIN,13,700000,0.000010,1.25,1.11,0.15,0.160,37089900,0.70,0.60,5846,8413490,11778600,16892000
2,ARGENTINA,72,700000,0.000011,1.27,1.10,0.15,0.163,16650500,0.65,0.55,119134,432239,406612,15692500
2,SPAIN,14,700000,0.000010,1.25,1.11,0.15,0.160,36443000,0.70,0.60,6172,7381930,11139600,17915300
2,ARGENTINA,73,700000,0.000011,1.27,1.10,0.15,0.163,16466500,0.65,0.55,119778,432044,404319,15510300
2,SPAIN,15,700000,0.000010,1.25,1.11,0.15,0.160,35815800,0.70,0.60,6554,6484700,10473000,18851500
2,ARGENTINA,74,700000,0.000011,1.27,1.10,0.15,0.163,16291600,0.65,0.55,120332,431906,402380,15337000
2,SPAIN,16,700000,0.000010,1.25,1.11,0.15,0.160,35208300,0.70,0.60,6994,5704290,9797050,19700000
2,ARGENTINA,75,700000,0.000011,1.27,1.10,0.15,0.163,16119300,0.65,0.55,120825,431809,400679,15166000
2,SPAIN,17,700000,0.000010,1.25,1.11,0.15,0.160,34620300,0.70,0.60,7494,5025470,9125630,20461700
2,ARGENTINA,76,700000,0.000011,1.27,1.10,0.15,0.163,15943300,0.65,0.55,121279,431744,399138,14991100
2,SPAIN,18,700000,0.000010,1.25,1.11,0.15,0.160,34051300,0.70,0.60,8057,4435000,8469200,21139000
2,ARGENTINA,77,700000,0.000011,1.27,1.10,0.15,0.163,15776000,0.65,0.55,121665,431710,397843,14824800
